product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
2936,2882168.05,3052475.26,54,802,4992.33,monsoon,tuesday,4.17,252,2499619.96
1303,4464264.99,4384480.73,241,185,9132.2,festival,thursday,4.31,44,4299872.96
9810,714111.07,782149.53,124,966,2898.55,monsoon,thursday,4.08,243,648684.2
5146,8744812.36,9322509.31,457,168,10946.58,summer,monday,4.59,349,8497498.29
2466,5724550.04,5170553.14,333,551,7957.51,monsoon,thursday,2.82,358,5209631.11
2184,3906347.73,4195401.99,71,948,6170.24,winter,sunday,4.7,681,3415765.45
4293,1207556.23,1138210.18,498,899,3166.8,summer,thursday,4.56,530,1621620.98
4273,9472463.8,9446442.81,146,291,11510.67,winter,saturday,3.57,114,8419547.98
9440,5344470.76,5351013.83,215,526,10752.38,festival,sunday,3.37,654,4938148.77
5968,2893815.78,2638998.63,98,113,4839.03,monsoon,friday,3.98,625,2648583.72
3109,3560631.94,3294058.57,407,859,5105.92,winter,sunday,3.74,595,3450753.94
1113,2772609.06,2729937.17,372,478,4303.23,winter,monday,4.7,83,2917064.58
8774,6053935.21,6226618.72,248,723,8068.57,winter,monday,2.69,426,5527578.53
1100,9305939.04,8867474.79,467,986,14744.83,festival,saturday,3.87,644,8481781.36
9959,8579835.59,8625138.78,96,979,10188.67,summer,tuesday,4.36,615,7396781.26
8056,4652374.48,4539912.98,340,586,7081.07,monsoon,friday,3.38,40,4428795.91
7324,8280608.68,8496506.52,219,729,13362.6,festival,wednesday,4.0,186,7493525.73
5707,4282975.32,4218248.69,158,64,6309.28,winter,saturday,3.01,693,3993750.23
5383,2590363.76,2772535.29,103,411,7857.82,festival,friday,4.44,607,2494327.95
4548,9835643.79,10787230.66,355,19,11393.63,summer,friday,3.17,447,9406877.73
8713,3101525.8,3357743.98,480,355,5442.41,winter,sunday,4.95,292,3507298.53
3172,3298107.13,3079511.38,429,823,8430.81,festival,friday,2.71,237,3315074.49
6766,9897856.32,9813086.48,281,832,11513.46,winter,monday,3.08,46,8793948.82
8529,1417221.46,1405548.58,167,189,3328.01,summer,thursday,2.66,531,1498056.53
7274,7626891.82,8146231.89,210,222,9612.49,monsoon,tuesday,4.96,556,7130447.42
8485,9363904.44,9096451.34,84,240,11826.32,monsoon,tuesday,2.71,495,8164677.64
2893,5161888.39,5213096.25,289,187,7185.96,monsoon,friday,3.42,34,4956556.89
2071,114990.66,117503.87,465,770,5330.13,festival,saturday,3.27,620,710347.97
3118,3806834.14,3511058.95,98,656,8330.4,festival,tuesday,3.22,659,3286632.46
9187,1195648.71,1209508.94,402,55,3275.59,winter,friday,4.92,677,1754493.32
3973,4214419.72,4001036.48,139,940,6101.21,winter,friday,4.69,320,3630059.94
2868,7919165.21,7454495.33,254,183,10311.65,winter,tuesday,3.31,495,7138864.21
3694,4437631.45,4216029.96,234,36,5931.0,monsoon,sunday,4.19,115,4218471.29
7830,4370377.95,4020181.31,110,842,6747.1,winter,wednesday,2.86,133,3680568.77
4353,5607783.72,5125211.78,369,844,7348.03,summer,tuesday,3.88,663,5109965.03
8948,5854553.69,6026521.1,336,162,8127.02,monsoon,thursday,4.66,202,5698466.16
5937,8575896.42,9332254.23,337,701,10762.5,summer,wednesday,4.83,265,8069656.8
9017,3145802.4,3264084.33,337,682,7708.58,festival,saturday,3.49,234,3195745.32
4867,8232762.23,7922972.62,62,68,13085.5,festival,tuesday,3.12,242,7236193.51
9452,5698403.45,5510409.24,95,443,10288.72,festival,wednesday,3.07,652,5012575.47
4037,3068247.84,3093646.31,180,438,5091.79,monsoon,friday,4.09,323,2912407.06
2549,3014699.1,3235557.09,75,273,4513.18,monsoon,friday,3.47,273,2796449.33
6437,3668872.79,3450548.85,133,306,5732.13,monsoon,saturday,3.08,105,3308326.64
9327,6260890.03,6221460.65,77,721,10732.03,festival,monday,4.04,407,5450908.16
9623,2377344.26,2376843.46,476,731,3878.21,winter,saturday,4.08,680,2655065.53
4009,9210505.6,10004863.12,115,395,11533.56,winter,thursday,2.68,408,8347840.42
3232,5787383.71,5829229.83,14,409,7924.75,monsoon,thursday,4.94,223,5047801.24
1691,9207356.35,9724549.53,254,731,11208.8,summer,wednesday,3.63,365,8383842.85
3909,549867.19,504536.27,70,878,2162.13,summer,monday,4.51,431,418019.79
9261,3485278.68,3364634.79,325,348,5683.89,winter,tuesday,3.34,625,3461452.06
3984,316023.92,323066.42,117,939,2661.44,summer,thursday,4.24,573,289254.68
6491,2788015.49,2887066.95,498,57,4920.35,monsoon,friday,3.36,422,3270433.85
1987,8632484.14,9297551.7,324,886,13504.9,festival,friday,2.99,11,8019705.29
7434,452802.28,460991.1,197,228,2488.5,monsoon,friday,3.77,197,727166.08
5910,4412217.76,4226533.29,344,286,6005.98,summer,monday,2.71,378,4269169.46
6997,1255089.67,1264903.28,336,33,3009.1,winter,thursday,3.84,71,1685806.8
1103,4220890.93,4399459.95,213,361,6003.48,summer,saturday,2.92,260,4000980.2
9155,8403019.2,8880890.84,48,323,13851.42,festival,thursday,2.59,653,7520599.11
6764,6264633.94,6821665.48,250,581,11166.99,festival,wednesday,4.41,615,5948453.16
8099,7391255.38,6934110.14,469,248,9394.04,summer,thursday,4.01,154,6995634.1
1511,3549621.78,3663880.67,418,347,8850.97,festival,friday,4.21,659,3791320.73
3488,9448981.16,8882625.78,272,560,11433.41,monsoon,saturday,4.96,52,8372428.52
8772,7118787.35,6859481.72,241,981,8682.72,monsoon,tuesday,3.93,18,6249218.36
3017,4270026.3,3964945.3,82,53,9142.42,festival,saturday,3.25,146,3847234.36
8324,4316266.17,4551928.9,379,848,5799.4,monsoon,saturday,2.7,383,4194616.06
9371,9194160.2,9955435.78,13,675,11358.21,monsoon,friday,3.68,379,8104391.99
4404,5802170.51,5256683.86,151,619,8070.9,winter,thursday,2.54,17,4980862.44
2266,7090217.97,7534786.03,117,240,8610.91,winter,thursday,2.97,32,6452119.34
1400,4222819.07,4004715.01,295,606,6572.76,winter,saturday,3.94,281,3962056.39
9669,2306795.3,2300783.43,144,158,4264.98,monsoon,tuesday,4.68,549,2285147.14
1637,7260472.58,7620910.29,68,807,9091.48,winter,sunday,4.74,543,6370605.21
9955,6113533.58,6121914.41,210,352,7656.52,summer,sunday,4.16,333,5606465.59
6404,5058307.95,4786423.8,134,309,6972.08,monsoon,friday,4.01,133,4511077.71
9148,6274047.52,6783708.1,208,861,8310.98,monsoon,friday,3.79,502,5740003.27
7204,2154110.16,2194427.62,440,117,4374.49,monsoon,saturday,3.48,44,2603206.22
1409,7957932.58,8644313.15,107,184,10385.08,monsoon,thursday,3.97,211,7310633.06
8814,9486293.4,10143961.69,211,175,14552.64,festival,friday,3.6,539,8814939.48
7471,8920832.16,9592727.19,267,886,11368.81,winter,saturday,4.57,238,8180908.0
4276,3275428.24,3184838.24,148,875,8129.5,festival,saturday,3.04,267,2899179.5
2297,4113517.21,4514433.05,146,147,8616.45,festival,sunday,3.38,323,3988511.13
3010,8101266.79,8672235.1,143,663,9861.77,summer,monday,3.43,211,7289493.81
2985,5987610.77,5793141.54,159,361,7814.03,monsoon,tuesday,4.12,293,5360938.84
9844,5519832.14,5957461.39,279,507,10593.07,festival,saturday,4.66,389,5341642.14
1681,9273021.9,9746489.1,25,36,11180.48,winter,friday,3.79,260,8294315.98
4114,5402007.36,5645245.73,220,985,7504.85,monsoon,saturday,4.8,571,4907750.52
7768,5193042.31,4680204.28,15,182,6972.88,monsoon,thursday,2.51,691,4382927.75
3849,506404.24,458049.51,86,407,2422.95,summer,wednesday,4.91,12,557381.44
1977,777922.06,808228.74,499,861,3158.37,winter,thursday,4.98,547,1307501.31
2301,163535.25,156296.64,489,602,5152.79,festival,monday,2.77,261,822425.23
8719,9140250.28,8333199.72,396,837,10710.07,summer,sunday,4.06,685,8111848.62
5002,4137111.8,3960002.92,486,177,5727.87,summer,sunday,2.73,167,4279830.42
5343,4733443.24,5053338.3,189,202,6970.58,summer,thursday,3.16,196,4510053.97
6522,8467784.65,8418014.06,446,494,13345.3,festival,monday,2.68,569,7957265.28
4440,6127630.94,6269276.35,390,745,11399.21,festival,wednesday,4.61,311,5875668.07
7487,6130160.82,6498590.12,234,334,7814.44,monsoon,friday,4.49,507,5778982.09
6697,3028656.19,2921668.59,428,396,7565.54,festival,monday,3.29,390,3244744.58
9022,8354031.99,7537251.45,124,187,10006.39,monsoon,thursday,3.96,622,7215088.88
9254,1733375.06,1672124.9,171,557,6661.71,festival,friday,2.82,381,1700719.4
6608,616712.46,673040.31,126,557,2389.35,summer,thursday,3.18,188,662444.2
3303,1988789.27,1981742.98,280,677,7116.73,festival,sunday,4.23,224,2096607.94
3066,2743275.84,2781576.14,390,609,4199.36,summer,tuesday,2.62,683,2860964.95
5188,2887702.58,3038111.09,198,117,5301.93,monsoon,thursday,3.31,556,2907298.7
3049,6734789.76,6216121.21,101,313,12058.42,festival,saturday,3.14,171,5870247.03
2378,2248641.66,2353849.29,118,882,6684.98,festival,friday,4.05,179,2036582.4
3251,6795683.8,6520804.43,150,635,11348.4,festival,thursday,3.99,684,5978393.42
4248,993119.84,970906.03,201,208,5947.9,festival,wednesday,4.29,374,1251606.22
1482,1548776.39,1477374.66,256,276,6021.81,festival,wednesday,4.98,397,1786166.56
4675,5132420.55,4776790.56,184,384,6953.56,winter,tuesday,4.82,546,4617371.87
5318,9225987.4,8970356.28,149,335,14621.92,festival,tuesday,3.48,236,8177328.75
6564,8608314.81,7910419.7,235,278,13492.55,festival,tuesday,3.13,383,7641787.31
6906,9690346.61,10358550.39,426,550,11520.57,summer,saturday,4.48,134,9173664.3
9829,6536247.54,6282571.0,107,48,8435.07,winter,saturday,4.17,349,5835733.5
5988,6787325.33,6995855.47,452,492,11997.89,festival,friday,3.12,502,6604553.92
1318,6283977.92,6028465.79,222,130,8540.6,winter,wednesday,3.0,228,5746836.59
9633,6262135.53,5899813.43,181,395,7861.41,monsoon,thursday,3.04,591,5545839.72
9512,1547962.62,1614109.26,55,924,6660.82,festival,sunday,4.57,406,1332224.52
5130,5478453.06,5614322.88,68,72,10266.66,festival,wednesday,4.41,435,5020045.95
7211,3915933.22,3695156.77,399,730,8631.27,festival,sunday,3.06,432,3832479.35
5905,4475543.81,4575882.05,359,787,9189.16,festival,sunday,3.98,450,4354151.11
4065,5278881.68,4756274.16,499,191,7328.32,winter,tuesday,3.77,9,5206791.97
1593,1362406.06,1274371.36,49,351,3772.51,monsoon,thursday,3.37,441,1223822.39
5150,3652523.44,3818898.79,215,553,5802.08,monsoon,monday,3.48,122,3467788.73
4249,718785.15,705868.68,356,163,5651.59,festival,monday,4.28,137,1262566.29
2915,9798511.17,9217712.04,194,287,14627.38,festival,wednesday,3.49,63,8648605.46
2991,1264612.77,1266109.16,14,117,2817.88,monsoon,friday,4.61,145,1195737.97
8177,2651980.16,2633531.4,157,429,4397.79,monsoon,thursday,4.52,262,2511815.36
6806,8922712.9,9161727.92,91,818,10808.89,winter,wednesday,2.95,483,7768243.82
2426,4873656.56,4456996.28,214,747,7056.74,winter,sunday,4.31,273,4306561.09
3790,1434164.67,1525764.66,52,32,3312.99,winter,sunday,4.63,209,1457214.82
3113,3897724.63,3553381.53,71,718,5893.91,summer,thursday,4.51,26,3279471.66
1000,1238251.82,1226824.06,23,697,5812.07,festival,sunday,2.63,351,1014266.77
5039,2074140.53,2161450.66,386,263,4289.98,summer,friday,2.61,24,2405862.19
1350,605615.78,586818.8,233,117,2320.5,summer,thursday,3.76,364,933541.82
1424,4432834.47,4796431.98,204,67,6053.17,summer,wednesday,4.7,495,4347686.1
8861,8083763.97,8496410.79,426,499,10010.33,summer,sunday,3.19,390,7698248.37
3693,5896954.56,5809736.32,338,440,10571.31,festival,friday,2.85,124,5576815.55
2324,6098881.98,5713220.88,41,301,7951.29,monsoon,wednesday,2.52,693,5209220.7
3852,2077787.74,1888060.33,315,487,3565.91,winter,friday,4.87,362,2186490.01
6674,3497987.99,3709031.63,145,54,5008.53,monsoon,wednesday,3.24,157,3377830.83
1697,8466349.25,7948673.05,413,415,10032.61,monsoon,tuesday,3.98,187,7766183.15
8649,960654.79,916402.07,161,274,6368.39,festival,tuesday,4.44,338,1146906.61
2080,8592092.78,7750717.87,114,505,10992.58,winter,friday,3.62,473,7307655.09
3587,4883368.16,4412833.06,380,857,7079.42,winter,monday,4.33,696,4515393.71
3863,8386131.04,7933981.77,254,647,10709.8,winter,monday,3.7,404,7414113.6
1390,3241443.62,3483170.06,177,889,5113.11,summer,thursday,4.07,302,2984641.66
3349,3447933.65,3641585.5,257,164,5612.41,winter,thursday,4.47,601,3498725.31
4078,7538404.25,7945286.78,493,892,12212.99,festival,tuesday,4.58,642,7276403.22
5124,7869312.08,8384019.82,411,313,10025.67,monsoon,sunday,3.81,404,7592512.64
9962,2365778.76,2217498.17,111,36,4261.13,summer,wednesday,2.92,500,2244444.72
1065,9731154.83,10663526.53,127,339,11878.83,monsoon,monday,3.7,95,8892175.57
2914,927296.93,877629.54,480,157,2459.51,monsoon,friday,4.14,350,1565894.82
6001,768864.36,715033.07,206,651,2347.29,summer,monday,4.84,611,883094.67
6842,5991446.77,5745371.69,282,353,8124.89,monsoon,friday,4.53,655,5548480.58
9088,7252361.01,7296532.74,298,861,8755.43,monsoon,sunday,4.31,301,6583989.83
1737,9612381.54,8890358.31,121,57,11538.56,monsoon,saturday,3.27,535,8356795.74
4153,4103012.69,4298825.71,282,855,8822.3,festival,wednesday,4.75,264,3940139.19
5941,340637.86,331885.29,381,533,2420.99,monsoon,wednesday,3.73,458,809431.26
8813,6064702.72,6147687.91,288,748,7879.37,monsoon,sunday,2.76,491,5560883.42
7837,2960887.56,3099596.87,343,461,7590.01,festival,thursday,2.83,506,3105017.37
1116,4380505.97,4732605.56,337,918,6692.72,winter,sunday,2.61,277,4211750.75
7422,4930732.57,5245655.47,106,65,6618.84,winter,sunday,3.43,143,4592982.15
9294,729319.97,734785.3,126,880,5503.41,festival,tuesday,3.49,185,698912.72
2586,4906079.49,5388026.14,398,931,9545.64,festival,friday,3.46,308,4844836.16
8274,4314827.9,4340491.8,16,819,6694.93,monsoon,tuesday,2.86,221,3611226.84
6225,7151313.67,7202763.31,74,570,8861.48,monsoon,tuesday,4.0,540,6246973.71
2107,6488549.18,6045365.95,273,589,8476.71,winter,tuesday,4.12,661,5824662.48
9097,1925487.77,1790210.91,461,955,4169.24,summer,tuesday,2.96,551,2122820.15
5954,2132836.68,1991515.4,55,107,3765.16,summer,monday,4.84,672,1974192.19
1922,2577471.23,2624804.61,308,743,5008.44,monsoon,wednesday,4.76,593,2614477.16
8852,1863398.86,1831785.15,225,447,6605.62,festival,saturday,3.17,239,1940289.22
4448,6602982.81,6452282.28,97,415,8996.36,monsoon,monday,4.08,95,5804870.63
8344,9944803.08,9204031.19,22,209,11617.11,summer,sunday,2.87,667,8432807.7
7579,6552393.65,6396564.9,443,618,8269.93,summer,thursday,3.21,415,6190134.93
4713,6102214.12,5953307.74,365,728,8261.09,winter,thursday,3.94,544,5674026.44
2108,4152385.82,4252719.4,188,757,5774.79,winter,sunday,4.41,451,3789349.87
9792,3187670.37,3116527.75,219,472,8344.94,festival,monday,4.67,199,3093651.13
9786,9118740.93,8970583.3,54,249,11008.57,summer,wednesday,4.63,289,7970511.05
6719,9692808.57,9251869.06,37,753,11451.86,monsoon,friday,4.66,529,8201183.33
8488,5013051.9,4643593.9,429,112,6611.76,monsoon,saturday,4.14,510,4942133.12
1742,2965886.91,2847257.89,23,494,4531.15,summer,friday,3.5,119,2509682.42
5091,7721911.08,7015766.0,422,816,9878.35,monsoon,wednesday,3.05,153,6949156.14
9610,1402646.8,1319528.75,13,65,3677.09,winter,friday,4.58,632,1314070.72
5092,7676979.44,7408212.16,358,3,13101.81,festival,friday,2.64,186,7230229.49
8228,8205778.39,7624228.79,344,263,13078.9,festival,saturday,3.78,457,7509330.25
6554,1327798.09,1371607.37,373,64,3377.49,monsoon,friday,3.28,400,1798333.51
2992,9770697.16,9342281.46,254,136,11665.62,monsoon,tuesday,2.91,275,8749952.18
5417,9856426.8,10084164.61,157,876,11981.81,monsoon,monday,3.56,577,8669911.27
7842,9372890.04,9642614.84,432,794,14225.6,festival,friday,4.02,648,8751457.97
6659,5005704.96,4952933.09,426,283,7124.52,summer,tuesday,2.84,339,4956785.46
2875,2528594.75,2502856.91,26,768,4746.17,winter,wednesday,4.65,91,2114376.74
5576,5857711.97,5953149.64,55,494,7973.01,summer,thursday,2.74,634,5116381.63
9296,4251544.34,4049558.87,420,169,9083.3,festival,wednesday,3.55,391,4339766.55
6968,2130951.07,1926910.36,44,5,4546.03,monsoon,sunday,4.73,100,1977386.65
4739,4288633.22,4413024.68,367,930,5976.35,winter,monday,3.53,580,4114400.92
6134,6669148.27,6813902.65,15,782,8384.23,summer,wednesday,4.5,256,5715865.79
4083,792750.91,789006.12,94,9,2411.07,monsoon,friday,4.68,223,940780.89
5328,3394172.39,3649255.04,175,813,5537.73,winter,thursday,2.6,541,3115237.28
3362,266347.36,266806.8,95,120,2242.76,monsoon,saturday,4.57,415,458074.49
1406,7517500.46,7222054.67,322,727,9976.15,winter,tuesday,3.17,204,6779183.9
5650,6439250.46,6714248.25,261,320,8236.39,summer,sunday,2.67,364,6028308.08
1490,711080.85,776842.11,330,218,3122.25,monsoon,tuesday,4.37,577,1187980.85
6431,9650549.22,10107751.49,41,887,12051.25,summer,monday,4.7,39,8410296.27
2362,314179.63,339869.97,401,403,2580.79,summer,sunday,4.97,19,893471.64
5097,5936510.01,5476684.9,495,102,7705.4,summer,monday,4.49,185,5825366.98
9357,7783801.55,7193768.11,70,157,9578.94,monsoon,tuesday,4.07,223,6722205.39
6915,7898052.46,7352464.01,287,809,13240.95,festival,thursday,4.7,35,7030082.31
8958,429765.69,447201.67,22,265,2000.0,monsoon,monday,4.5,485,444031.63
2948,9072573.96,8872445.79,195,947,14343.64,festival,monday,3.5,72,7945204.02
1586,9191856.07,9150880.85,463,278,13935.03,festival,monday,4.65,609,8713910.54
2726,5653378.6,5384187.45,192,343,10442.2,festival,wednesday,2.51,369,5116547.46
9912,4867444.5,5097290.88,324,787,7229.31,summer,saturday,3.76,672,4639821.39
7455,534636.56,571563.69,304,417,5218.8,festival,monday,3.43,636,943301.22
4043,5658965.55,5274398.25,358,721,7639.64,summer,monday,3.8,76,5206045.13
2913,4146946.7,3892103.66,30,37,5889.73,winter,sunday,4.14,191,3653497.73
7238,7748511.5,7499630.5,256,128,12966.12,festival,tuesday,4.72,554,7146062.28
8451,4092486.15,3912553.12,308,914,5926.6,summer,saturday,2.62,322,3753732.32
5132,6864286.06,6907581.3,475,227,8991.49,summer,sunday,3.3,191,6692904.07
9512,1094954.73,1150267.29,460,379,2646.76,monsoon,wednesday,4.0,543,1643306.69
1581,1407557.0,1490116.89,355,612,3140.87,monsoon,sunday,4.0,379,1697204.47
5602,1474527.99,1388548.17,315,447,6847.75,festival,friday,3.94,278,1747471.1
6819,541157.7,506045.42,66,297,5184.2,festival,saturday,3.99,409,616913.36
6709,5454569.0,5305871.2,142,44,6952.35,winter,friday,4.88,158,4993459.56
9496,7958220.17,7397522.12,342,300,13214.24,festival,wednesday,3.85,659,7294491.33
1098,6139175.03,5637969.18,446,656,8513.74,winter,saturday,2.69,191,5721643.12
2404,5787802.92,5489825.47,106,704,7733.03,monsoon,friday,2.72,470,4948434.7
4657,6834983.13,6690004.63,10,955,9150.23,summer,saturday,4.3,500,5717995.56
6648,3455885.15,3516599.29,15,485,5643.43,monsoon,saturday,4.7,205,3011368.07
1834,3676964.85,3841162.51,228,624,5466.99,winter,saturday,4.13,316,3494084.27
2426,3204416.67,3026771.18,470,180,8129.43,festival,monday,2.87,179,3500801.97
9223,7146999.52,7602497.53,76,32,9413.51,summer,saturday,4.98,108,6556801.64
9295,1691855.73,1534063.37,132,992,6878.87,festival,tuesday,3.22,522,1458722.71
6267,219080.53,216628.84,257,797,2000.0,monsoon,friday,4.74,637,456682.94
1757,5998306.79,6157953.58,26,486,7793.1,winter,tuesday,2.77,388,5211951.31
2233,9428999.32,9035365.05,87,909,11087.55,monsoon,sunday,4.32,523,8007072.39
7635,6129232.46,6354410.59,348,551,8456.7,winter,monday,3.59,43,5832751.53
9901,7848753.58,8424936.04,466,338,10246.08,winter,tuesday,4.5,683,7685586.48
3153,6757355.93,6202396.34,87,309,11941.29,festival,wednesday,3.14,367,5856984.01
1135,5019597.24,5032206.89,433,710,9600.93,festival,tuesday,4.01,627,4931154.5
5499,7209268.7,6515406.15,394,916,9330.89,winter,friday,2.99,393,6435682.98
5011,8256871.87,7892866.49,474,209,10637.16,summer,monday,3.46,233,7786196.88
7958,2317090.59,2148842.14,80,945,7151.58,festival,thursday,2.71,286,1917026.17
8219,3421053.06,3506083.34,253,564,5023.69,winter,monday,4.18,36,3302659.54
5858,2307122.01,2191158.52,122,587,6978.34,festival,wednesday,4.32,668,2124239.76
1574,4571033.99,4372100.92,278,75,6143.33,monsoon,wednesday,4.16,132,4395548.92
3695,8860989.7,8339308.31,131,135,10954.23,winter,friday,4.63,54,7788250.28
1354,3511002.37,3331100.37,360,937,5014.06,monsoon,wednesday,2.71,125,3318692.31
4089,3800966.87,3591997.48,476,911,5523.61,winter,thursday,3.04,537,3752485.17
2885,8616239.3,8957220.63,182,559,10484.33,monsoon,monday,4.31,564,7774862.75
1155,5197359.62,5671161.73,66,26,6927.71,monsoon,tuesday,2.8,95,4811011.96
9610,5396299.59,5385756.76,24,311,7434.21,monsoon,monday,3.96,69,4717104.95
3742,8620539.93,8793619.33,294,486,10361.78,summer,sunday,3.27,242,7895409.46
3257,4951119.96,5266116.3,313,299,6430.91,winter,saturday,3.22,69,4843614.52
9094,6844235.17,6811528.14,198,786,9257.74,summer,monday,2.72,439,6062253.89
8975,938738.64,901569.16,374,621,6291.51,festival,wednesday,3.19,533,1319649.65
9856,1860240.28,2028024.59,96,590,3751.16,monsoon,sunday,4.89,34,1752606.93
7958,4097368.15,4430202.73,416,32,5582.18,summer,sunday,4.67,480,4374146.0
1022,4993855.16,4714558.59,333,159,9621.2,festival,tuesday,3.47,190,4826505.92
6529,9660420.98,10052781.77,345,26,11282.41,summer,monday,2.61,522,9060202.22
1907,9709157.68,9994877.87,247,334,11788.23,monsoon,friday,4.0,464,8865623.54
1938,8525363.14,8780498.02,315,792,10947.14,monsoon,tuesday,4.06,175,7803406.23
4831,3217584.46,3430333.09,317,698,4815.64,summer,friday,3.38,22,3204705.98
2362,9643520.36,9979318.58,194,161,11699.02,winter,thursday,4.53,402,8806517.07
3371,6921367.97,6946290.21,177,607,9043.34,winter,tuesday,4.33,513,6196289.55
1984,3984036.67,4259784.54,415,711,6156.98,winter,thursday,3.31,312,4036910.23
4689,7043598.43,6712325.31,169,73,9479.66,winter,saturday,3.41,441,6329671.63
5005,253740.25,262835.6,46,509,2000.0,summer,saturday,2.98,74,224307.82
5470,1538392.9,1600396.37,203,334,3173.42,winter,friday,3.28,559,1643736.31
4325,8312185.4,8927819.45,454,952,10604.8,monsoon,monday,4.71,145,7898719.8
7291,6487634.74,7134202.33,178,751,11740.14,festival,thursday,2.62,207,5978661.91
7566,3699169.49,3741747.89,420,188,5930.89,monsoon,thursday,4.91,689,3917830.94
1628,5051606.4,5035859.46,52,217,6548.29,winter,monday,3.24,266,4465065.71
1792,9059958.7,9242395.88,411,216,10863.41,monsoon,friday,4.43,483,8558947.2
1984,6348939.06,6550425.96,294,478,8779.5,summer,sunday,3.17,34,5949736.77
3811,4035659.4,4207565.76,294,460,6303.54,summer,tuesday,3.6,690,3951435.5
3543,1282437.17,1226322.99,465,198,3470.4,summer,wednesday,3.51,95,1833593.34
9174,3001030.8,2993247.56,408,499,7532.17,festival,tuesday,3.78,605,3199423.76
6727,9785351.71,9532734.2,222,443,11779.68,winter,tuesday,4.13,409,8701158.9
6804,4424267.95,4016149.83,204,313,6517.0,winter,saturday,3.06,593,4009247.32
6463,4765929.09,4870325.28,223,353,6664.27,winter,wednesday,3.27,573,4476322.63
3055,5031106.5,5408252.86,213,913,7270.87,winter,wednesday,4.74,628,4639047.48
9690,8851470.87,9597601.54,140,897,10617.81,monsoon,tuesday,3.0,418,7907756.59
8151,6074929.3,6096098.79,46,101,8072.59,winter,thursday,3.2,480,5393829.6
5497,6964339.43,7334681.52,284,139,9272.61,monsoon,friday,4.33,212,6640780.29
1925,3949088.21,4116855.54,133,0,5690.39,monsoon,monday,3.03,611,3752511.03
3144,378258.3,357748.98,304,486,2446.17,summer,wednesday,3.87,400,739659.31
7792,9315941.58,8501561.61,180,323,11062.77,summer,monday,3.22,586,8077677.9
9971,9495855.32,9966577.03,285,987,14783.6,festival,thursday,3.51,107,8636047.54
7508,9496106.76,9083395.31,393,710,11747.67,summer,tuesday,4.56,462,8591792.36
5402,9441939.03,9535192.25,49,919,11690.24,summer,thursday,3.13,432,8089377.74
9180,8169047.64,8208364.25,481,758,10398.96,winter,saturday,2.52,474,7655969.88
3092,6874346.86,7311381.96,340,878,9286.79,winter,wednesday,4.1,90,6442207.21
9842,8459093.29,8703807.52,346,60,13879.72,festival,monday,4.75,548,8067839.37
7308,6041413.23,6460865.3,28,121,8130.11,monsoon,wednesday,3.99,155,5468488.52
7447,1421602.87,1493318.75,239,167,3645.37,monsoon,monday,3.87,263,1670357.75
4074,3966972.02,4363535.39,289,797,9164.72,festival,sunday,2.67,301,3876166.03
4052,9715532.58,10422580.4,453,435,12146.26,monsoon,sunday,2.84,454,9258310.94
8179,3569775.73,3363497.38,400,661,5912.42,winter,saturday,3.08,357,3524412.17
9153,8690174.63,9492084.69,266,59,10324.48,monsoon,thursday,2.51,539,8213588.65
5215,1013725.68,981313.69,69,533,3383.49,winter,friday,3.52,254,916695.58
9170,3401761.88,3475131.1,459,635,5111.52,monsoon,thursday,3.85,88,3565181.16
5248,3567947.45,3882890.69,313,91,5240.93,monsoon,friday,3.75,259,3723052.25
3666,601381.2,567002.08,339,531,2944.02,monsoon,sunday,3.22,615,958620.58
5477,1270224.81,1360994.81,349,820,3629.44,monsoon,thursday,2.89,605,1496663.69
6719,2004267.24,2185915.02,108,626,6962.0,festival,wednesday,4.96,475,1935951.49
2096,8392752.5,8986539.99,442,72,13434.93,festival,sunday,3.9,494,8232899.82
5128,718313.72,764166.75,16,923,2255.74,winter,thursday,3.05,174,466258.67
1909,3050125.93,2906534.76,94,132,4544.05,monsoon,monday,4.46,357,2808290.44
6320,190834.28,187288.57,441,85,5404.51,festival,tuesday,3.68,226,951813.08
4519,6983670.96,7347288.41,40,631,11687.18,festival,tuesday,3.02,278,6151613.25
9979,6237203.62,5760887.62,60,811,8504.82,summer,friday,4.33,32,5219600.58
6629,6481774.22,6985242.83,218,557,8874.31,monsoon,thursday,4.34,212,6040363.32
9367,3800133.4,3579920.96,197,150,5628.59,monsoon,wednesday,4.64,60,3591778.51
2100,2153934.11,2181851.97,213,521,4497.75,summer,monday,2.59,336,2121685.6
3194,7228373.31,6657417.85,337,506,8894.16,monsoon,sunday,3.71,289,6534143.08
7088,8128178.12,7616411.68,69,134,13016.12,festival,tuesday,3.59,180,7085763.27
5980,1463540.85,1488567.42,233,615,3366.82,monsoon,sunday,4.8,33,1563019.99
8346,4914479.63,5046818.86,88,929,9988.39,festival,wednesday,3.5,604,4290135.3
4530,2554772.41,2437125.92,340,989,7165.84,festival,tuesday,4.77,605,2552450.2
9113,1755938.99,1622170.61,204,429,3556.25,winter,tuesday,4.93,586,1781661.38
3433,7367163.86,7440181.19,66,306,9166.33,winter,saturday,4.9,447,6526689.43
9030,5422540.63,5791965.13,239,274,7194.04,summer,sunday,4.82,395,5200597.49
