product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
8886,4040711.6,4027610.04,299,420,632580357.49,monsoon,friday,3.75,179,4144464.57
3269,2367282.87,2464310.69,17,274,263032715.75,festival,monday,4.22,297,2200515.14
6381,3326941.56,3597290.12,180,705,930532941.6,summer,monday,3.61,144,3504971.36
6143,8541002.27,9019873.97,405,930,367524986.43,summer,monday,3.48,308,7985375.93
1446,5024571.16,4778998.08,42,430,749690906.21,monsoon,monday,3.95,328,4585059.02
8001,3600640.33,3415786.63,89,86,670168535.11,festival,saturday,2.51,570,3498072.44
2189,5483616.82,5326332.07,463,222,644966298.68,summer,sunday,3.06,491,5625472.02
2866,1410306.4,1300454.87,227,828,413717158.27,summer,tuesday,3.53,629,1535363.56
1285,143110.71,147964.26,259,748,866761062.09,monsoon,friday,4.92,376,818980.7
1132,2870594.22,3123928.95,441,690,785773493.84,summer,sunday,4.9,694,3461392.25
8648,6085606.68,6258564.95,242,184,567837389.41,monsoon,sunday,4.42,329,5904771.85
4921,7142756.43,7190432.37,84,427,319257345.36,festival,sunday,4.97,673,6342574.42
8643,8281714.68,8287262.13,418,451,563055494.52,monsoon,saturday,3.68,110,7887949.46
4729,9273235.87,9445000.54,277,967,94979469.86,summer,monday,3.11,693,8168869.63
5457,4174033.36,4349854.43,31,810,545892006.98,festival,sunday,4.35,114,3764120.68
6529,7428521.48,7866803.29,402,227,702106066.24,monsoon,sunday,3.06,587,7392880.83
9243,830008.74,862930.4,176,517,921896883.05,winter,friday,2.66,447,1338432.37
8683,660122.29,687191.51,404,650,720646528.41,winter,tuesday,4.48,95,1430147.98
8532,1326748.1,1446615.49,96,660,241240047.13,festival,saturday,2.69,357,1284116.13
6155,4535319.76,4897549.76,139,846,60244800.03,summer,thursday,2.6,272,4000513.2
7819,2183799.06,2325275.75,61,885,291889847.96,winter,thursday,3.03,168,1931217.13
5003,2933426.17,2665522.37,427,145,402376737.51,monsoon,friday,4.42,369,3299629.47
6562,6510492.52,6730374.44,417,933,23029130.26,festival,tuesday,4.56,324,6048197.78
4074,3642954.79,3610154.19,315,450,946505018.82,winter,tuesday,4.29,82,3983223.9
5034,5613552.14,5745582.01,321,10,589097845.83,monsoon,monday,4.23,684,5668777.2
9661,4176921.23,4332538.42,359,203,945595862.3,monsoon,wednesday,3.36,353,4614666.13
6996,1764485.32,1840235.34,394,861,353340827.75,monsoon,friday,2.74,551,2086707.94
5495,823538.1,884385.42,423,173,720202142.15,festival,friday,4.66,163,1754162.65
8353,2431054.12,2630396.26,368,740,645009646.83,monsoon,wednesday,3.14,68,2841503.47
2402,661811.65,675951.71,29,826,251262938.85,monsoon,wednesday,2.93,634,546713.39
8366,6220444.52,6710819.87,160,547,280133237.61,monsoon,thursday,3.71,652,5724657.07
4128,7975561.43,8397662.79,123,581,409315062.97,festival,tuesday,2.78,385,7176315.15
1578,3456831.01,3251305.39,382,486,201649712.54,winter,tuesday,4.38,212,3492273.53
5671,3926270.56,3561372.32,432,570,335653739.09,monsoon,friday,2.98,300,3932287.37
6684,8178453.43,7376782.32,207,234,574998927.07,monsoon,friday,3.66,235,7312183.55
1207,2296093.96,2335872.96,122,420,250586435.6,monsoon,wednesday,3.25,444,2210906.78
1048,1270878.23,1276366.71,408,607,293510433.52,summer,tuesday,3.92,260,1736948.26
7508,5056080.54,5254651.58,480,953,897005854.04,monsoon,monday,3.14,545,5302642.7
1603,6493744.58,6938992.45,280,881,476509387.34,winter,sunday,2.93,382,6105811.95
3255,6032575.35,5627720.17,78,347,710995927.78,summer,sunday,3.15,541,5437630.46
8459,7164481.88,7675211.67,360,517,276030978.36,festival,sunday,4.92,270,6864344.02
7721,652404.22,599961.63,336,615,599557669.47,summer,saturday,3.18,415,1221689.64
9347,4333477.98,4665633.31,320,956,686273415.35,monsoon,monday,2.87,584,4376839.59
7627,2454233.89,2626269.03,296,268,309619837.21,summer,saturday,4.84,467,2752919.27
9433,7612891.68,7912772.32,262,76,442669140.43,summer,sunday,4.82,491,7248856.69
1837,8738759.1,8389259.8,430,228,844178894.93,monsoon,thursday,3.44,292,8390584.89
6164,2878037.19,2644002.95,420,92,706497146.48,winter,tuesday,3.82,537,3408169.91
9087,1033611.16,1091097.94,311,711,894963286.76,winter,thursday,3.44,571,1665297.16
8654,2601471.1,2454685.39,53,590,192416291.8,summer,thursday,2.68,167,2219522.87
7042,1120724.13,1107485.48,163,766,676068212.75,summer,thursday,4.9,110,1399378.02
9054,3285203.67,3305479.33,328,31,24278859.58,festival,saturday,3.45,436,3362345.25
6564,5423547.91,5624698.97,133,674,247809395.61,monsoon,tuesday,4.72,356,4885965.74
2615,9739178.26,9714709.69,240,754,67058857.24,winter,wednesday,2.97,604,8497690.38
4444,4047759.22,4205243.98,443,262,759054161.26,summer,saturday,3.88,647,4530867.85
2120,2270595.65,2413206.42,45,107,509710486.88,summer,tuesday,3.14,81,2325844.78
3126,1743005.25,1817278.5,366,520,508614017.95,monsoon,tuesday,3.49,627,2220943.45
4136,1804824.08,1732451.61,357,469,411685716.57,festival,thursday,4.47,686,2202431.59
9910,1998643.04,2156250.49,300,679,65721231.35,winter,tuesday,3.49,21,2095089.43
7445,7644066.19,7721380.48,460,218,764275069.99,monsoon,monday,4.92,357,7625788.08
2548,694784.62,689973.21,348,669,719490642.69,monsoon,wednesday,4.94,154,1368968.83
3635,9974260.83,10123968.51,411,330,718498965.81,summer,saturday,3.01,341,9459983.49
7652,5269822.14,5252136.62,167,896,994283269.96,festival,wednesday,4.59,405,5044684.8
5022,5483734.47,5763525.53,228,21,839789160.01,winter,thursday,4.96,44,5599906.2
1634,3633458.04,3575805.22,255,253,273473783.68,summer,sunday,2.61,686,3566680.38
9069,6930430.61,7313992.71,410,903,153315931.02,festival,saturday,4.75,582,6521692.61
9795,4762132.34,5009911.07,149,904,454633745.74,festival,wednesday,3.46,683,4370962.98
8193,3350997.33,3201456.0,42,464,834360913.52,festival,tuesday,3.33,126,3211065.79
8593,2717521.58,2497913.95,265,232,165867997.8,monsoon,monday,2.86,222,2712045.05
3871,9263203.46,9913402.56,297,932,777907474.29,summer,monday,2.86,526,8680836.41
1253,2973706.09,2776799.05,371,56,939929240.78,winter,sunday,2.81,380,3534442.68
1435,4414657.2,4000723.52,324,449,146383632.28,festival,saturday,4.72,146,4147170.33
6937,3561883.29,3492302.97,52,895,685941058.75,summer,thursday,3.92,336,3237597.23
3680,944032.18,897614.01,24,987,221963862.08,festival,monday,2.98,547,698983.83
3098,1932609.85,1824523.31,204,736,995703272.95,monsoon,saturday,3.55,545,2264344.05
6388,1967964.58,1838989.53,124,622,892351352.97,winter,saturday,2.73,402,2134253.05
2134,6964066.69,7311150.99,187,562,377035294.91,winter,sunday,3.24,239,6388799.62
1603,4119261.41,4352759.86,356,732,52471752.78,festival,sunday,4.17,488,3995457.61
3140,7839298.55,7128101.05,195,843,53739111.14,monsoon,monday,2.73,447,6571114.07
2838,7115703.66,7182323.37,254,575,497009478.36,festival,tuesday,4.09,503,6607138.76
6743,1993213.18,1847766.6,402,305,957929226.33,winter,friday,3.08,164,2702661.84
5968,5668506.68,5668001.19,176,45,847643851.44,winter,saturday,3.63,360,5565000.96
6559,7452226.66,7225574.35,402,361,483530543.75,summer,thursday,4.97,131,7102262.24
9882,6363455.37,5983959.5,391,828,223550850.79,monsoon,friday,2.65,243,5797963.73
4848,6036163.6,6577075.93,260,161,74734225.66,monsoon,thursday,4.52,262,5762479.87
4409,7419543.89,8097313.55,464,112,390457153.69,festival,sunday,3.37,382,7434971.78
2357,652697.13,661047.81,393,315,818034997.89,winter,friday,3.67,410,1534715.26
9015,7338391.5,6880549.35,451,285,489742180.3,festival,saturday,4.42,307,7024551.22
7505,2792013.66,2838509.59,129,638,478761835.47,winter,sunday,3.31,348,2694841.31
6110,5757254.04,6250649.87,46,188,480667949.22,winter,thursday,2.5,693,5344618.66
5617,2491242.5,2430336.99,399,253,218413494.53,summer,thursday,3.83,154,2807691.22
2520,8402682.14,7793885.63,245,446,813147045.54,festival,friday,3.03,106,7660514.39
7594,4852343.2,5040313.45,396,535,755442773.71,festival,sunday,2.72,547,5046504.18
2574,6461547.41,6663495.24,498,561,305368079.58,winter,thursday,4.78,372,6379883.69
7835,7959353.05,7165627.65,232,47,191100064.74,winter,thursday,2.91,95,7014982.5
6563,8962574.18,9596417.44,406,259,790771427.57,winter,monday,3.99,432,8814826.74
1977,7344735.38,7580864.36,91,433,977498456.62,monsoon,tuesday,2.92,232,6867613.0
1366,1564296.59,1469093.06,11,908,146575462.09,winter,wednesday,4.27,223,1203878.77
5239,8558415.78,7708117.93,357,582,166891257.63,monsoon,thursday,3.11,617,7526109.69
2156,6220107.15,6807658.64,148,681,593961953.93,winter,monday,4.72,404,5872437.5
7748,6129647.11,6441866.49,118,896,487357904.44,monsoon,monday,4.48,342,5545344.81
6218,9220484.95,8971626.28,78,51,159630355.34,monsoon,thursday,4.93,209,8042869.78
2388,2555920.72,2521563.23,474,987,603625966.6,winter,thursday,3.54,170,2949738.35
4236,2464313.3,2483466.2,276,159,31699394.45,summer,thursday,4.6,510,2574561.87
5316,5175748.13,5402060.72,302,588,497719470.28,winter,monday,3.79,558,5068539.42
1097,7531052.99,7038418.15,383,965,123896147.03,summer,friday,2.6,137,6652552.66
8945,4522155.42,4246963.31,264,646,385660662.05,monsoon,thursday,2.65,161,4209304.81
4829,6371863.67,5796190.87,175,410,983234024.02,monsoon,sunday,2.53,274,5925099.29
6182,4574520.02,5018975.11,436,968,373882532.78,winter,wednesday,4.27,332,4657619.81
6726,6138936.96,6600058.28,210,465,355043639.76,summer,wednesday,4.74,391,5804254.63
8488,8238619.42,8325879.6,12,340,439287320.62,festival,monday,4.92,300,7263048.22
1150,1878524.06,1852327.53,152,53,556285117.1,festival,friday,4.14,399,2161929.05
2480,6981201.27,6614604.36,66,40,18933444.78,monsoon,thursday,3.43,382,5989108.73
5220,7893389.08,8043336.32,308,74,817929583.61,summer,saturday,3.22,199,7667529.68
7281,4520874.05,4693128.72,415,635,303513470.84,winter,sunday,3.54,646,4548976.08
4487,3293244.75,3417849.79,435,304,848306207.46,festival,wednesday,3.62,687,3894492.65
6815,224224.25,202090.45,244,364,148310878.82,summer,friday,4.56,170,606105.91
1633,7989310.77,8312141.11,344,683,435903393.7,winter,saturday,4.94,680,7515614.95
9605,3339872.11,3584599.8,204,490,988024685.27,festival,tuesday,4.1,473,3647321.94
9449,3630936.84,3351294.2,145,147,200036679.25,summer,friday,3.94,314,3354621.86
3655,3419821.08,3594489.82,318,30,516324832.12,festival,saturday,2.53,518,3736010.96
2840,5032506.77,5357846.85,215,692,327735611.05,monsoon,friday,4.84,53,4750800.58
4222,7051770.77,6736090.33,480,317,650626005.49,monsoon,thursday,3.19,631,6913314.03
9499,7739163.63,8067468.54,463,259,80418208.36,festival,friday,4.82,500,7430189.66
3809,3980375.84,3659362.41,281,376,807077604.69,festival,thursday,3.58,354,4070854.24
8809,6661341.17,6860131.75,439,760,640827360.76,winter,saturday,3.88,318,6550290.85
1870,7231980.92,7246921.25,347,663,869616055.56,summer,tuesday,4.56,664,6999273.91
2769,3032450.76,3244632.64,306,874,762651497.92,monsoon,wednesday,3.59,517,3291163.46
9034,1047518.76,1037455.79,496,623,144528619.78,monsoon,sunday,3.14,638,1579536.36
4424,8956137.29,8827340.56,178,630,869792714.96,winter,sunday,2.84,691,8143774.03
2666,6800219.28,7390185.69,461,605,396805047.22,festival,sunday,2.87,199,6722978.83
1032,6512774.15,7078430.4,192,913,495030764.62,festival,tuesday,3.95,555,6046170.28
6270,673723.93,611163.49,415,484,68934992.05,summer,friday,3.57,179,1137064.7
6066,8195122.0,8171462.77,199,690,233812550.76,monsoon,saturday,4.52,339,7257562.21
9943,5699596.69,5313115.7,357,546,297208893.84,summer,wednesday,4.24,230,5333817.34
4917,8492534.58,8108173.03,10,736,806965116.15,summer,monday,3.31,55,7367228.49
2462,9747901.33,10071805.26,407,249,479768594.4,winter,friday,3.79,514,9234371.61
8925,9574864.18,8864960.54,400,632,369684517.08,festival,tuesday,3.59,476,8592705.72
5501,8573845.42,7735787.17,163,627,949086604.12,monsoon,saturday,3.53,20,7637894.43
5333,198488.47,207504.75,130,552,244054663.9,winter,monday,2.91,445,381047.42
4019,8867556.63,9118232.32,351,440,486420930.73,festival,friday,3.37,451,8317736.31
5964,833867.53,901021.26,20,202,265418423.6,summer,tuesday,3.46,358,900242.73
1187,8525332.24,8597473.81,463,732,241028422.14,festival,wednesday,4.5,635,7953589.09
4428,2866525.02,3121835.33,261,409,887256487.35,festival,thursday,4.64,273,3318367.6
4333,6135777.23,6269921.72,45,733,566767610.99,winter,monday,2.61,110,5438837.8
8212,467256.17,456710.23,265,163,9078045.02,monsoon,sunday,3.04,15,807942.99
6358,7732410.61,7900147.79,471,883,155204357.86,monsoon,sunday,2.88,307,7199672.35
5319,1197007.67,1256661.81,384,228,881513809.96,winter,monday,3.13,178,2046309.67
1964,4159919.78,4033076.47,180,611,70656769.45,festival,sunday,4.88,392,3717507.2
4667,8190889.88,7982063.04,431,709,894375435.59,summer,monday,2.67,526,7833996.06
3042,6980908.56,7162324.63,381,460,212654352.54,monsoon,sunday,3.32,515,6594424.27
2260,149883.13,148551.93,96,84,981775521.68,festival,thursday,3.81,222,812889.06
9661,4084050.44,4106082.43,231,962,626821260.26,festival,monday,4.92,10,3947763.1
8837,505501.69,554240.31,150,883,981115307.36,summer,sunday,4.81,495,991155.68
3427,6764383.62,6147167.35,295,440,520528592.84,festival,sunday,4.4,172,6223325.49
5302,9692279.55,9978977.9,25,490,785206810.48,winter,sunday,2.64,398,8660350.53
9630,6583639.11,7140464.17,371,532,280517312.0,winter,saturday,4.23,645,6384899.42
5013,2313530.79,2191474.18,49,919,163485393.48,monsoon,friday,3.23,452,1874026.89
5951,3610359.35,3402422.58,308,401,112895946.16,winter,saturday,3.36,622,3471772.39
9142,9768607.01,9500943.39,28,128,337973465.97,festival,thursday,3.84,115,8472403.61
6397,2310359.4,2113553.07,211,974,391398249.51,festival,thursday,4.9,585,2222762.72
6493,5654753.11,5722932.23,104,738,326131799.8,monsoon,thursday,3.62,109,4997059.78
6384,4058497.24,4176566.13,146,992,961273450.77,festival,tuesday,4.43,153,3975780.05
4003,7704004.6,8196886.49,15,692,147016312.63,festival,monday,4.46,214,6673876.63
8729,8685827.69,7932203.76,218,45,208668414.91,summer,friday,4.82,564,7671100.56
4366,3467697.39,3423439.15,349,151,211094874.22,winter,wednesday,4.68,404,3611612.75
9649,6634527.96,7011643.6,240,905,734463295.0,winter,tuesday,2.96,581,6267415.11
2866,5531062.68,5827861.57,481,272,670183078.39,monsoon,friday,2.86,597,5822634.48
2570,2849384.9,2606412.47,357,756,184554742.31,winter,monday,2.83,297,2806662.81
6882,2784933.36,2512787.22,413,491,34653201.42,monsoon,wednesday,3.97,505,2854476.11
8913,5427839.63,5735411.14,429,285,48225618.54,festival,saturday,4.68,160,5381647.95
1774,1616168.48,1499150.65,188,920,250062325.4,festival,friday,4.9,487,1567669.02
4069,8125126.07,8251536.07,446,993,757979672.13,winter,wednesday,2.94,443,7753170.0
4642,773837.96,711040.42,402,902,897685154.73,summer,saturday,4.32,454,1506565.58
9582,1027233.16,985221.61,97,389,903701278.61,winter,saturday,4.49,623,1430995.36
8772,3481462.72,3243356.63,162,86,437394199.19,monsoon,saturday,3.55,538,3394708.58
9843,1260289.32,1319874.38,470,36,823298278.68,winter,saturday,3.29,694,2260770.58
2271,4804187.21,4970147.3,426,654,720940974.41,summer,wednesday,4.17,38,5020017.64
7997,4050788.07,3755328.03,134,976,80441403.76,winter,friday,3.35,475,3369952.55
8623,7243135.08,6604769.11,225,639,922090231.92,summer,monday,3.0,618,6632000.14
8359,9534271.18,9470077.41,209,59,546683160.32,winter,sunday,4.19,277,8737813.95
7025,7557765.57,7097570.12,68,767,467594297.59,monsoon,friday,2.68,276,6445339.25
3783,1868336.25,1684545.04,198,689,590228752.85,winter,thursday,4.07,91,1999762.83
4563,9361015.94,8919686.61,114,421,184641680.35,winter,wednesday,4.06,246,8042685.59
7940,3976042.32,3749601.68,67,65,167312053.27,festival,monday,3.02,390,3536759.81
2371,4789216.57,4966378.55,178,744,440849866.19,festival,tuesday,4.2,136,4472207.61
7042,4267820.51,4575840.28,113,615,577894738.33,winter,sunday,4.11,312,4076200.73
5100,2870221.0,2719614.14,169,599,65632706.08,monsoon,tuesday,4.03,188,2581722.15
1663,8959888.89,8463596.63,245,670,93403412.05,monsoon,tuesday,3.75,318,7755219.58
8289,3382487.16,3306561.38,179,186,940735605.02,summer,saturday,2.73,231,3590004.15
3270,5823891.01,5442493.28,82,179,362646700.08,summer,tuesday,2.7,681,5140511.39
8146,2468732.82,2689346.21,77,17,117011710.02,festival,sunday,4.83,181,2430112.77
7611,7991989.96,7582043.3,196,269,156272079.12,monsoon,wednesday,4.33,393,7048243.51
4196,7762308.72,7130967.73,181,29,401233686.64,summer,tuesday,4.78,276,6967576.96
9523,3026453.29,3060887.55,271,853,848854073.18,monsoon,wednesday,3.74,511,3232642.61
7327,6844200.86,6895696.01,485,256,351651755.38,summer,monday,2.76,287,6714745.15
2966,7065386.71,7251791.64,183,180,737139579.03,festival,wednesday,3.43,547,6719169.97
5805,5664488.13,6193214.36,470,523,297661575.28,festival,wednesday,2.79,395,5726163.57
2165,6041929.97,5828634.36,276,431,450682996.96,monsoon,thursday,4.86,139,5678893.29
8823,5782845.47,5620430.06,370,0,252953420.15,summer,friday,2.78,573,5603770.74
4897,901276.24,871901.93,476,661,735707719.34,monsoon,friday,4.94,415,1739626.37
2504,6732329.57,6905525.02,71,26,788702557.28,winter,monday,3.53,223,6338090.05
8450,4745470.35,4844241.66,432,249,464774081.33,winter,tuesday,3.49,9,4938768.23
6337,4435111.65,4460664.16,424,264,718866732.66,summer,monday,4.05,371,4774744.02
6954,8612592.26,8378891.22,328,360,326676635.19,summer,saturday,2.65,174,7850931.43
4444,320176.73,315543.75,460,413,464399678.06,summer,friday,4.51,432,1159260.17
5340,2580530.84,2731495.61,137,433,876938874.23,monsoon,thursday,2.83,407,2809410.08
8580,1293108.68,1321362.26,467,346,55200885.08,monsoon,tuesday,4.51,335,1822118.89
2662,440229.75,459274.78,89,170,461787162.99,monsoon,thursday,4.71,188,787502.38
7065,2821959.05,2695947.13,422,459,63758510.99,summer,saturday,4.7,391,2982040.87
3725,9885799.86,10699385.56,435,498,437429231.31,monsoon,monday,2.66,151,9422020.21
5937,2767971.11,2510639.88,39,56,525446884.17,winter,sunday,2.82,142,2636399.52
8543,6667324.67,6794933.11,468,160,757871176.38,monsoon,sunday,3.19,128,6802244.09
8193,1262342.0,1341200.52,283,544,312189571.81,winter,wednesday,2.98,563,1573643.04
9462,6054310.01,6497831.18,130,691,784084488.18,festival,wednesday,2.73,457,5713562.1
6333,9846211.5,9490865.14,75,252,66566783.35,festival,monday,4.94,147,8431659.26
3426,2982109.86,2958104.39,453,769,235577745.71,winter,wednesday,3.23,145,3158780.61
6124,8494429.36,7704259.13,135,777,608385120.34,festival,monday,3.45,393,7325806.45
7254,9975932.38,10554068.41,125,812,16518985.95,monsoon,thursday,4.54,240,8695942.82
6229,5922571.02,5477871.21,234,10,644194802.72,summer,monday,4.48,264,5660472.83
3617,3156164.91,3110767.53,376,826,721469246.38,summer,wednesday,3.5,43,3416055.58
4915,6764694.79,7428729.42,22,102,843604751.44,monsoon,wednesday,3.57,489,6444803.34
8079,8462445.72,9169461.46,366,56,765192813.38,winter,wednesday,4.48,123,8409579.99
5565,1788080.91,1727294.59,118,976,934777056.89,monsoon,thursday,4.45,576,1942221.41
2219,4574431.22,4321813.38,294,235,534688145.91,summer,friday,3.58,686,4521925.26
4689,3253150.21,3091593.88,87,512,745173562.33,summer,thursday,3.69,554,3139997.56
6746,2898087.66,3005192.67,208,841,813275584.1,winter,friday,4.76,630,3057043.81
3520,8620738.69,9010046.56,205,360,637799084.26,monsoon,saturday,4.46,23,8052019.79
5457,4268591.21,4026556.18,92,63,931011343.02,summer,tuesday,3.95,287,4219297.69
8665,3450246.55,3270826.8,228,164,477903901.31,summer,saturday,3.33,672,3477235.59
3873,6070789.47,5856355.93,106,280,232127497.29,monsoon,saturday,4.69,136,5380704.74
5316,2264269.65,2234009.03,59,7,271531526.96,monsoon,sunday,2.51,63,2187916.78
1960,2368244.49,2565979.11,13,479,364589649.23,monsoon,sunday,3.49,14,2200223.03
1320,5246061.32,4749267.54,230,772,738937154.06,summer,tuesday,3.73,681,4867582.57
8562,4145892.74,4260483.05,421,294,560611954.01,festival,monday,3.72,696,4456391.9
4384,3013275.42,3231254.32,423,924,935247997.8,winter,monday,2.89,332,3509401.78
4419,624655.72,652560.79,290,811,899401215.16,summer,monday,3.52,471,1251129.49
5611,5250872.7,4953402.49,375,39,462357059.1,festival,friday,4.29,189,5241779.26
9167,8182597.23,8144542.68,371,208,401350257.99,winter,saturday,3.8,318,7714566.41
4259,8527148.1,9226852.75,284,406,970721902.58,winter,tuesday,4.81,10,8343748.23
1875,2423210.2,2236970.73,486,205,485993031.19,summer,saturday,3.41,424,2982553.34
6474,6032444.33,6620621.14,464,162,991306985.93,festival,sunday,4.73,272,6541684.22
8918,8571783.78,7960827.62,189,950,243579068.08,festival,friday,3.98,167,7302618.9
6641,4140473.95,3844361.78,375,810,891493612.48,festival,sunday,4.56,198,4287016.01
8637,9327475.86,9911113.41,498,494,275953918.46,festival,monday,4.37,293,8927622.71
2165,9038517.22,9632070.35,472,246,646232983.35,festival,sunday,4.6,327,8910122.07
7382,2152606.92,1953671.02,375,572,999130834.53,winter,wednesday,4.39,504,2748300.53
2240,2656341.49,2480122.67,175,745,577186079.6,monsoon,friday,3.17,296,2596017.66
1077,1878180.21,2046663.36,153,218,829667773.2,festival,tuesday,3.24,612,2290732.01
7671,2032898.62,1943184.88,412,797,255541872.95,festival,tuesday,3.48,568,2277320.64
8558,9086913.28,8200466.11,155,655,568313371.35,winter,friday,4.57,361,7869498.82
9865,9317576.68,8859230.36,220,108,471474264.21,festival,wednesday,3.99,282,8395573.41
8555,604301.66,632756.12,470,998,379773177.76,monsoon,wednesday,2.82,172,1174079.34
9185,5972609.25,6470071.91,200,530,69935077.69,winter,saturday,4.29,627,5487724.2
6161,5681534.79,5289686.82,112,361,745116955.1,festival,tuesday,4.62,587,5236408.66
7907,3960327.18,3742044.89,375,796,976951951.51,festival,wednesday,4.71,219,4207169.39
8255,6350123.14,6275866.46,26,160,626265389.63,monsoon,monday,4.1,477,5761460.36
5614,9478415.15,9949117.71,337,863,84953482.63,summer,saturday,2.67,361,8540340.39
4915,1777225.89,1833633.98,74,88,668607266.41,monsoon,sunday,4.36,220,2033668.07
2450,1283272.12,1239007.85,278,540,998422996.22,summer,thursday,4.9,278,1929713.52
7421,420900.56,384396.01,184,510,753179014.96,summer,wednesday,3.14,434,909203.62
3106,3695588.08,3512996.94,165,293,428507997.26,winter,friday,4.16,398,3543526.52
8031,3435898.21,3243187.89,91,1,978797545.68,summer,saturday,4.71,315,3582499.16
5293,4359423.11,3941837.25,315,505,911683487.05,summer,saturday,2.52,396,4407475.63
3855,5077802.41,5560234.24,260,620,778962394.77,festival,friday,2.92,332,5112742.79
8839,7600035.78,7228198.76,392,180,931706813.93,winter,saturday,4.44,23,7437132.71
4042,3975843.7,4243445.85,183,443,774812547.7,summer,monday,4.2,204,4072754.06
7224,3366375.91,3356183.6,115,765,977193319.04,summer,friday,3.04,452,3350758.49
1488,8284369.11,9066895.3,322,962,760523297.95,festival,wednesday,3.85,607,7928133.25
5438,8511485.01,7914920.34,177,938,155966973.92,festival,wednesday,4.02,170,7198276.34
3824,2396710.71,2210089.95,277,223,107422230.22,monsoon,thursday,3.08,620,2445128.99
1336,3208397.76,2889138.39,385,618,252997703.91,monsoon,thursday,3.49,298,3219759.14
4839,8266903.24,8628079.43,195,739,145235453.0,monsoon,wednesday,3.37,657,7346038.34
8667,876935.7,842976.59,70,285,568449715.89,festival,saturday,4.56,334,1130132.47
2854,3319141.59,3564993.69,232,369,663794321.29,festival,sunday,3.99,367,3544023.14
2491,4533149.56,4654461.04,496,126,132867411.35,winter,wednesday,3.76,690,4737404.28
6162,1943879.71,1973983.37,481,959,15965942.71,winter,friday,4.97,646,2202511.82
3806,1872949.69,1868039.39,69,327,699877133.99,winter,friday,2.94,537,2004672.71
3454,4300382.99,4092393.8,25,260,58693310.66,festival,monday,2.9,26,3639775.44
8891,7567310.29,6908482.9,111,313,723819050.28,monsoon,wednesday,3.57,688,6740475.05
7165,8416708.83,8321714.45,332,836,78880548.1,monsoon,tuesday,3.0,192,7472344.47
6343,9794219.77,9008957.72,282,92,963711478.55,summer,monday,4.7,545,9060763.93
7349,823181.94,889980.05,191,352,256316733.1,winter,sunday,3.8,635,1104802.45
3836,2237320.61,2384683.57,360,994,75902935.15,monsoon,tuesday,2.58,470,2277282.87
1680,7588201.74,7769956.31,101,466,625423197.19,winter,friday,4.21,223,6913109.45
9726,5447333.18,5395517.81,376,857,725146181.09,monsoon,monday,4.5,624,5374161.68
1782,3337306.56,3306733.76,366,880,924830387.58,festival,sunday,3.15,509,3637953.93
8049,2127393.54,2112295.46,119,863,827320178.15,summer,thursday,3.79,25,2212815.17
5920,2869532.54,3010405.43,383,677,288052162.16,monsoon,thursday,4.91,126,3094990.61
9383,4344253.5,4019481.51,75,696,207290863.73,winter,monday,2.97,380,3661929.31
1019,1845568.59,1857120.29,417,862,311754086.6,summer,wednesday,3.14,672,2157775.85
3715,9645479.22,10248643.18,390,561,248335570.71,summer,wednesday,4.83,493,9017074.31
8712,1156201.49,1158543.0,365,410,722549610.25,festival,thursday,4.92,426,1867648.52
3582,9857072.38,8898454.81,424,675,701403579.89,festival,thursday,3.45,249,8944128.04
1603,8433162.46,8002549.32,130,408,563906105.55,summer,sunday,3.82,668,7469957.2
2572,4283432.53,4427856.72,53,454,78388682.48,winter,tuesday,3.85,439,3743739.25
9719,7421579.87,8066069.24,112,461,953784541.39,festival,tuesday,4.03,348,7088881.97
1256,6744716.07,7275859.88,125,549,355684397.95,festival,friday,3.8,496,6168994.0
1035,2203673.36,2345900.61,141,533,816162240.52,winter,sunday,3.86,59,2452671.65
8114,3450184.55,3760814.44,102,794,799054655.25,winter,monday,2.66,38,3393373.16
4305,5175044.6,4947257.62,425,689,303113168.68,festival,sunday,3.46,520,4982008.4
8399,6411035.82,5785828.63,26,762,255023986.03,winter,sunday,3.2,665,5263730.28
4941,5470089.27,5310772.48,405,203,539372115.65,monsoon,wednesday,4.35,100,5505066.9
7891,4777305.74,4850886.76,348,354,363541353.42,winter,thursday,4.78,496,4775954.86
8591,4481639.03,4317132.4,139,712,920607861.48,festival,tuesday,3.67,449,4288645.12
2389,5027801.19,4569470.61,280,152,913383071.44,summer,wednesday,2.95,673,5026223.37
7743,4394423.56,4400740.1,372,309,773797956.43,summer,sunday,3.17,5,4652753.97
1901,5454581.07,5126974.96,451,514,29867721.48,monsoon,friday,2.86,633,5132545.94
3306,8889934.31,9294553.05,389,981,847152928.23,festival,tuesday,4.32,516,8477006.25
2962,6361338.49,5838692.93,414,522,658947314.16,summer,friday,2.78,526,6099817.71
4795,7251172.87,7915562.72,317,622,528396380.32,monsoon,monday,3.12,581,6978312.08
9461,6011057.86,6463907.49,300,2,395856397.79,monsoon,sunday,4.07,150,5973982.27
1465,6462305.23,6945497.16,201,993,619929333.86,winter,wednesday,3.6,459,6023481.69
6603,5821446.8,6158963.39,256,375,262813971.61,summer,sunday,4.04,467,5533191.74
4590,356247.23,365765.39,336,186,579690743.69,summer,thursday,4.82,274,1140110.97
